Date,Shift,Time,Operator MFR,Operator ID,Machine Name,Machine ID,Program Number,Job Description,Parts Produced(No's),Cycle Time(M:S),Loading and Unloading Time(Hrs),Idle Time (Hrs),Total Downtime(Hrs),Actual Running(Hrs),Actual Working Hours,Utilization
2017-12-05,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,55,(LK815 1ST OPP),0,0,00:00:00,11:59:00,11:59:00,00:01:00,12:00:00,0
2017-12-05,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-05,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-05,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-06,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,102 | 101 | 103,"
N1
T2
1ST OPP)",4,00:00:37,10:00:14,01:37:46,11:38:00,00:22:00,12:00:00,3
2017-12-06,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-06,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,55,(LK815 1ST OPP),5,00:01:15,01:19:30,08:59:30,10:19:00,01:41:00,12:00:00,14
2017-12-06,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,102,"",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-06,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-06,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,55,(LK815 1ST OPP),1,00:00:39,01:00:39,10:36:21,11:37:00,00:23:00,12:00:00,3
2017-12-07,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
