Date,Shift,Time,Operator MFR,Operator ID,Machine Name,Machine ID,Program Number,Job Description,Parts Produced(No's),Cycle Time(M:S),Loading and Unloading Time(Hrs),Idle Time (Hrs),Total Downtime(Hrs),Actual Running(Hrs),Actual Working Hours,Utilization
2018-01-09,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,700 | 820,"
N0
G30U0W0
G SADDLE/RNT)",54,00:08:20,00:10:14,05:28:46,05:39:00,05:06:00,10:45:00,47
2018-01-09,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,"","",0,0,00:00:00,09:15:00,09:15:00,00:00:00,09:15:00,0
2018-01-09,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,820 | 930,"
N0
G30U0W0
G SADDLE/RNT) & 

N0
30U0W0
G SADDLE/RNT)",2,00:08:23,00:08:40,03:55:20,04:04:00,05:11:00,09:15:00,56
2018-01-10,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,811 | 1,"(CLOS SETTING SADDLE/RNT) & 
N1(U D/R)",14,00:05:18,05:20:08,00:00:00,04:38:00,06:07:00,10:45:00,56
2018-01-10,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,930 | 970 | 91 | 92 | 971,"

N0
 SETTING SADDLE/RNT) & 
N1
G30U0W0
G SADDLE/RNT) & 
N1
G30U0W0
ST)",27,00:04:26,00:28:21,05:29:39,05:58:00,04:47:00,10:45:00,44
2018-01-10,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,811 | 388,(CLOS SETTING SADDLE/RNT) & (DELEVERY ROLL BRACKET RNT 1ST),2,00:05:02,00:39:04,07:31:56,08:11:00,01:04:00,09:15:00,11
2018-01-10,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,971 | 930,"
N1
G30U0W0
G SADDLE/RNT) & 
N1
G30U0W0
LL BRACKET RNT 1ST) & 

N0
VERY ROLL BRACKET RNT 1ST)",34,00:04:21,00:10:16,04:31:44,04:42:00,04:33:00,09:15:00,49
2018-01-11,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,388 | 392 | 393 | 395 | 396 | 411 | 412 | 413 | 416 | 418 | 421 | 422 | 425 | 434 | 390 | 406 | 1 | 806 | 803,"(DELEVERY ROLL BRACKET RNT 1ST) & 
N1(80MM F/M) & (CALENDER ROLLER BRRCKET RNT 1ST)",0,0,00:00:00,07:44:00,07:44:00,03:01:00,10:45:00,28
2018-01-11,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,930,"

N0
VERY ROLL BRACKET RNT 1ST)",42,00:06:42,00:11:28,05:39:32,05:51:00,04:54:00,10:45:00,45
2018-01-11,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,406,(CALENDER ROLLER BRRCKET RNT 1ST),0,0,00:00:00,07:14:00,07:14:00,02:01:00,09:15:00,21
2018-01-11,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,930 | 1 | 250 | 778,"

N0
NDER ROLLER BRRCKET RNT 1ST) & 

N1
NDER ROLLER BRRCKET RNT 1ST)",68,00:03:43,00:12:01,04:33:59,04:46:00,04:29:00,09:15:00,48
2018-01-12,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,435 | 726 | 10 | 811 | 1,"(CALENDER ROLLER BRRCKET RNT 1ST) & (CALENDER ROLLER BRACKET/RNT) & (CALENTER REE) & (CLOS SETTING SADDLE/RNT) & 
N1(U D/R)",6,00:05:05,01:56:19,06:25:41,08:22:00,02:23:00,10:45:00,22
