Date,Shift,Time,Operator MFR,Operator ID,Machine Name,Machine ID,Program Number,Job Description,Parts Produced(No's),Cycle Time(M:S),Loading and Unloading Time(Hrs),Idle Time (Hrs),Total Downtime(Hrs),Actual Running(Hrs),Actual Working Hours,Utilization
2018-02-09,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3331 | 507 | 2224 | 2228,(MLK-V1 HOUSING) & (GALIPOGLU HIDROMAS),95,00:00:34,00:37:14,04:00:46,04:38:00,03:52:00,08:30:00,45
2018-02-09,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2228,(REAR HOUSING),0,0,00:24:17,01:16:43,01:41:00,06:49:00,08:30:00,80
2018-02-09,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2228 | 110,(REAR HOUSING) & (2228),26,00:10:59,00:16:00,02:51:00,03:07:00,03:53:00,07:00:00,55
2018-02-10,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2228 | 507 | 2224,(GALIPOGLU HIDROMAS) & (REAR HOUSING),99,00:00:34,00:27:47,03:26:13,03:54:00,04:36:00,08:30:00,54
2018-02-10,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2224 | 110,(REAR HOUSING) & (2224),40,00:09:55,00:26:31,01:33:29,02:00:00,06:30:00,08:30:00,76
2018-02-10,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,110 | 2224,(2224),41,00:07:46,00:18:00,01:26:00,01:44:00,05:16:00,07:00:00,75
2018-02-11,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2224 | 110,(2224),15,00:07:29,00:08:00,06:26:00,06:34:00,01:56:00,08:30:00,22
2018-02-11,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,110 | 2224,(2224),21,00:07:31,00:12:15,05:43:45,05:56:00,02:34:00,08:30:00,30
2018-02-11,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,"","",0,0,00:00:00,07:00:00,07:00:00,00:00:00,07:00:00,0
2018-02-12,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2224 | 3860,(G600 HOUSING 1ST OPN),6,00:06:11,00:14:12,04:42:48,04:57:00,03:33:00,08:30:00,41
2018-02-12,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860 | 110,(G600 HOUSING 1ST OPN) & (3860),14,00:24:03,00:40:42,01:20:18,02:01:00,06:29:00,08:30:00,76
2018-02-12,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,110 | 3860,(3860),11,00:24:11,00:22:00,02:11:00,02:33:00,04:27:00,07:00:00,63
2018-02-13,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),11,00:02:46,00:30:37,02:58:23,03:29:00,05:01:00,08:30:00,59
2018-02-13,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860 | 110,"(G600 HOUSING 1ST OPN) & 
G01G91Z-1.0F100
G01G91X-0.3F500
-001) & (3860)",14,00:23:39,00:28:00,00:57:00,01:25:00,07:05:00,08:30:00,83
2018-02-13,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,110 | 3860,(3860),11,00:23:37,00:24:12,02:27:48,02:52:00,04:08:00,07:00:00,59
2018-02-14,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),13,00:28:14,00:34:40,01:21:20,01:56:00,06:34:00,08:30:00,77
2018-02-14,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),13,00:23:53,00:24:03,01:50:57,02:15:00,06:15:00,08:30:00,73
2018-02-14,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),8,00:28:16,00:17:12,02:51:48,03:09:00,03:51:00,07:00:00,55
2018-02-15,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),15,00:28:13,00:42:45,01:01:15,01:44:00,06:46:00,08:30:00,79
2018-02-15,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860 | 110,"(G600 HOUSING 1ST OPN) & (3860) & 
G01G91Z-1.0F100
G01G91X-0.3F500
-001)",16,00:28:14,00:30:18,00:14:42,00:45:00,07:45:00,08:30:00,91
