Date,Shift,Time,Operator MFR,Operator ID,Machine Name,Machine ID,Program Number,Job Description,Parts Produced(No's),Cycle Time(M:S),Loading and Unloading Time(Hrs),Idle Time (Hrs),Total Downtime(Hrs),Actual Running(Hrs),Actual Working Hours,Utilization
2017-12-12,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4053 | 4520,(4 INCH 1 ST OPN),196,00:01:43,00:39:12,05:08:48,05:48:00,06:12:00,12:00:00,51
2017-12-13,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4053,(4 INCH 1 ST OPN),227,00:02:00,00:30:16,04:30:44,05:01:00,06:59:00,12:00:00,58
2017-12-13,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4053,(4 INCH 1 ST OPN),174,00:02:07,00:29:00,05:18:00,05:47:00,06:13:00,12:00:00,51
2017-12-14,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4053 | 4 | 1103,(80 X 46 X 9.5 THRUST RING),349,00:00:41,00:45:20,06:53:40,07:39:00,04:21:00,12:00:00,36
2017-12-14,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4,(80 X 46 X 9.5 THRUST RING),71,0,00:07:06,10:58:54,11:06:00,00:54:00,12:00:00,7
2017-12-15,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4 | 4520 | 4053,(4 INCH 1 ST OPN),88,0,00:11:52,08:29:08,08:41:00,03:19:00,12:00:00,27
2017-12-15,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4053,(4 INCH 1 ST OPN),82,0,00:12:18,08:52:42,09:05:00,02:55:00,12:00:00,24
2017-12-16,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4053,(4 INCH 1 ST OPN),222,00:02:07,00:20:33,03:41:27,04:02:00,07:58:00,12:00:00,66
2017-12-16,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4053,(4 INCH 1 ST OPN),69,0,00:06:54,09:20:06,09:27:00,02:33:00,12:00:00,21
2017-12-17,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-17,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-18,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4053,(4 INCH 1 ST OPN),100,0,00:11:40,08:04:20,08:16:00,03:44:00,12:00:00,31
2017-12-18,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-19,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4,(80 X 46 X 9.5 THRUST RING),310,00:00:53,00:19:22,06:55:38,07:15:00,04:45:00,12:00:00,39
2017-12-19,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4 | 8 | 1,(80 X 46 X 9.5 THRUST RING) & (80X50X10 TRST RNG),100,0,00:01:39,11:24:21,11:26:00,00:34:00,12:00:00,4
2017-12-20,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,8,(80X50X10 TRST RNG),104,0,00:11:22,09:17:38,09:29:00,02:31:00,12:00:00,20
2017-12-20,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,8,(80X50X10 TRST RNG),142,0,00:09:28,08:09:32,08:19:00,03:41:00,12:00:00,30
2017-12-21,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,8 | 1103,"
(4 INCH 2ND OPN)",32,00:01:47,00:08:00,10:51:00,10:59:00,01:01:00,12:00:00,8
2017-12-21,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",278,00:01:47,00:46:10,02:52:50,03:39:00,08:21:00,12:00:00,69
2017-12-22,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",205,0,00:13:36,06:44:24,06:58:00,05:02:00,12:00:00,41
2017-12-22,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",239,00:01:45,00:47:48,04:00:12,04:48:00,07:12:00,12:00:00,60
2017-12-23,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",223,00:01:43,00:40:53,04:34:07,05:15:00,06:45:00,12:00:00,56
2017-12-23,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",267,0,00:37:21,03:18:39,03:56:00,08:04:00,12:00:00,67
2017-12-24,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-24,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-25,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",242,00:01:45,00:32:16,04:05:44,04:38:00,07:22:00,12:00:00,61
2017-12-25,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",250,0,00:04:09,04:29:51,04:34:00,07:26:00,12:00:00,61
2017-12-26,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",182,00:01:47,00:33:22,06:39:38,07:13:00,04:47:00,12:00:00,39
2017-12-26,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",15,00:00:16,00:06:45,11:24:15,11:31:00,00:29:00,12:00:00,4
2017-12-27,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",10,00:00:19,00:05:20,11:32:40,11:38:00,00:22:00,12:00:00,3
2017-12-27,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103 | 450 | 47 | 1255 | 4520 | 4524,(DIA 48 3 INCH REV PLATE),140,0,00:37:58,06:33:02,07:11:00,04:49:00,12:00:00,40
2017-12-28,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4524,(DIA 48 3 INCH REV PLATE),201,00:02:00,00:26:48,04:43:12,05:10:00,06:50:00,12:00:00,56
2017-12-28,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4524,(DIA 48 3 INCH REV PLATE),76,0,00:25:20,08:58:40,09:24:00,02:36:00,12:00:00,21
2017-12-29,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4524,(DIA 48 3 INCH REV PLATE),184,0,00:21:28,05:23:32,05:45:00,06:15:00,12:00:00,52
2017-12-29,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4524,(DIA 48 3 INCH REV PLATE),202,00:00:00,00:53:52,04:18:08,05:12:00,06:48:00,12:00:00,56
2017-12-30,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4524,(DIA 48 3 INCH REV PLATE),201,00:02:00,00:03:21,05:13:39,05:17:00,06:43:00,12:00:00,55
2017-12-30,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4524,(DIA 48 3 INCH REV PLATE),169,0,00:30:59,05:38:01,06:09:00,05:51:00,12:00:00,48
2017-12-31,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,4524,"",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-31,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
